taxonomy_id,name,parent_id,parent_name
PS-8200.6000-400,Knitting Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6000-450,Lace Making Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6000-600,Needlepoint Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6000-680,Quilting Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6000-700,Rug Hooking Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6000-800,Sewing Clubs,PS-8200.6000,Needlecraft Clubs
PS-8200.6500,Pen Pals,PS-8200,Special Interest Clubs
PS-8200.6550,Pet Clubs,PS-8200,Special Interest Clubs
PS-8200.7000,Radio Controlled Hobbyist Clubs,PS-8200,Special Interest Clubs
PS-8200.8100,Science and Mathematics Clubs/Societies,PS-8200,Special Interest Clubs
PS-8200.8100-050,Astronomy Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-150,Chemistry Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-180,Engineering Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-220,General Science Clubs,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-250,Geology Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-450,Life Sciences Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-480,Marine Science/Oceanography Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-500,Mathematics Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8100-650,Physics Clubs/Societies,PS-8200.8100,Science and Mathematics Clubs/Societies
PS-8200.8200,Social Sciences Clubs/Societies,PS-8200,Special Interest Clubs
PS-8200.8200-050,Anthropology Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.8200-180,Economics Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.8200-250,Geography Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.8200-600,Political Science Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.8200-650,Psychology Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.8200-800,Sociology Clubs/Societies,PS-8200.8200,Social Sciences Clubs/Societies
PS-8200.9500,Wildlife Appreciation Societies,PS-8200,Special Interest Clubs
PS-8200.9500-100,Bird Watching Societies,PS-8200.9500,Wildlife Appreciation Societies
PS-9800,Youth Development,PS,Social Development and Enrichment
PS-9800.1000,Boys/Girls Clubs,PS-9800,Youth Development
PS-9800.1500,Faith Based Youth Programs,PS-9800,Youth Development
PS-9800.2500,,PS-9800,Youth Development
PS-9800.8500,Scouting Programs,PS-9800,Youth Development
PS-9800.9650,Y Facilities,PS-9800,Youth Development
PS-9800.9670,Youth Agricultural Programs,PS-9800,Youth Development
PS-9800.9700,Youth Business Programs,PS-9800,Youth Development
PS-9800.9750,Youth Citizenship Programs,PS-9800,Youth Development
PS-9800.9800,Youth Community Service Programs,PS-9800,Youth Development
PS-9800.9900,Youth Enrichment Programs,PS-9800,Youth Development
PS-9800.9950,Youth Military Cadet Programs,PS-9800,Youth Development
PV,Spiritual Enrichment,P,Individual and Family Life
PV-1900,Eagle/Non-Eagle Feather Repositories,PV,Spiritual Enrichment
PV-3300,Independent Spiritual Pursuits,PV,Spiritual Enrichment
PV-3300.5000,Meditation,PV-3300,Independent Spiritual Pursuits
PV-6500,Places of Worship,PV,Spiritual Enrichment
PV-6500.0030,Alternative Places of Worship,PV-6500,Places of Worship
PV-6500.1000,Buddhist Temples,PV-6500,Places of Worship
PV-6500.1500,Christian Churches,PV-6500,Places of Worship
PV-6500.1600,Confucian Temples,PV-6500,Places of Worship
PV-6500.3000,Hindu Temples,PV-6500,Places of Worship
PV-6500.3300,Islamic Mosques,PV-6500,Places of Worship
PV-6500.3450,Jain Temples,PV-6500,Places of Worship
PV-6500.3500,Jewish Synagogues,PV-6500,Places of Worship
PV-6500.8000,Shinto Shrines,PV-6500,Places of Worship
PV-6500.8200,Sikh Gurdwaras,PV-6500,Places of Worship
PV-6500.9800,Zoroastrian Fire Temples,PV-6500,Places of Worship
PV-7000,Religious Activities,PV,Spiritual Enrichment
PV-7000.1500,Church Planting Programs,PV-7000,Religious Activities
PV-7000.3300,Intercessory Prayer Groups,PV-7000,Religious Activities
PV-7000.6000,Pilgrimages,PV-7000,Religious Activities
PV-7000.6150,Prayer Lines,PV-7000,Religious Activities
PV-7000.6300,Religious Literature Distribution,PV-7000,Religious Activities
PV-7000.6400,Religious Service Projects,PV-7000,Religious Activities
PV-7000.6500,Religious Study Groups,PV-7000,Religious Activities
PV-7000.6500-080,Baha'i Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-100,Buddhism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-150,Christian Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-180,Confucianism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-250,General Religious Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-300,Hinduism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-330,Islam Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-360,Jainism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-500,Judaism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-780,Shinto Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-800,Sikhism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-850,Taoism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.6500-980,Zoroastrianism Study Groups,PV-7000.6500,Religious Study Groups
PV-7000.8000,Spiritual Retreats,PV-7000,Religious Activities
PV-7000.9000,Worship Services,PV-7000,Religious Activities
PW,Volunteer Development,P,Individual and Family Life
PW-9000,Volunteer Recruitment/Placement,PW,Volunteer Development
PW-9100,Volunteer Training,PW,Volunteer Development
PX,Volunteer Opportunities,P,Individual and Family Life
PX-0400,Administration Volunteer Opportunities,PX,Volunteer Opportunities
PX-0400.1000,Board/Committee Member Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.1200,Business Assistance Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.1400,Clerical Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.1400-100,Bulk Mailing Volunteer Opportunities,PX-0400.1400,Clerical Volunteer Opportunities
PX-0400.1400-150,Data Entry/Word Processing Volunteer Opportunities,PX-0400.1400,Clerical Volunteer Opportunities
PX-0400.1400-250,Filing Volunteer Opportunities,PX-0400.1400,Clerical Volunteer Opportunities
PX-0400.1400-700,Receptionist Volunteer Opportunities,PX-0400.1400,Clerical Volunteer Opportunities
PX-0400.1600,Computer/Internet Services Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.1600-150,Computer/Database Programming Volunteer Opportunities,PX-0400.1600,Computer/Internet Services Volunteer Opportunities
PX-0400.1600-200,Network Administration Volunteer Opportunities,PX-0400.1600,Computer/Internet Services Volunteer Opportunities
PX-0400.1600-250,Website Development Volunteer Opportunities,PX-0400.1600,Computer/Internet Services Volunteer Opportunities
PX-0400.1800,Donation Management Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.1800-150,Donations Distribution Volunteer Opportunities,PX-0400.1800,Donation Management Volunteer Opportunities
PX-0400.1800-200,Donations Pickup Volunteer Opportunities,PX-0400.1800,Donation Management Volunteer Opportunities
PX-0400.1800-250,Donations Sorting/Packing Volunteer Opportunities,PX-0400.1800,Donation Management Volunteer Opportunities
PX-0400.2000,Finance/Accounting Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.2000-100,Bookkeeping Volunteer Opportunities,PX-0400.2000,Finance/Accounting Volunteer Opportunities
PX-0400.2000-150,Financial Planning Volunteer Opportunities,PX-0400.2000,Finance/Accounting Volunteer Opportunities
PX-0400.2500,Fundraising Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.2500-200,Fundraising Event Volunteer Opportunities,PX-0400.2500,Fundraising Volunteer Opportunities
PX-0400.2500-250,Grant Development Volunteer Opportunities,PX-0400.2500,Fundraising Volunteer Opportunities
PX-0400.2500-650,Pledge Drive Volunteer Opportunities,PX-0400.2500,Fundraising Volunteer Opportunities
PX-0400.3300,Interviewing Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.6000,Program Management Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.7000,Research/Evaluation Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.8000,Sales/Cashier Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.8400,Stockroom Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.9150,Thrift Shop Support Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0400.9500,Volunteer Recruitment/Coordination Volunteer Opportunities,PX-0400,Administration Volunteer Opportunities
PX-0500,Animal Services Volunteer Opportunities,PX,Volunteer Opportunities
PX-0500.0100,Animal Advocacy Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.0300,Animal Exercise Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.0400,Animal Foster Care/Rescue Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.0500,Animal Grooming Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.0700,Animal Shelter Attendant Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.0800,Animal Transportation Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.2000,Farm Maintenance Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.6500,Pet Assisted Therapy Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.9000,Veterinary Medicine Volunteer Opportunities,PX-0500,Animal Services Volunteer Opportunities
PX-0500.9000-450,Licensed Veterinarian Volunteer Opportunities,PX-0500.9000,Veterinary Medicine Volunteer Opportunities
PX-0500.9000-900,Veterinary Technician Volunteer Opportunities,PX-0500.9000,Veterinary Medicine Volunteer Opportunities
PX-0700,Arts and Culture Volunteer Opportunities,PX,Volunteer Opportunities
PX-0700.0500,Artist Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.1000,Backstage Production Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.2500,Gallery/Museum Sitting Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.3000,Historic Preservation Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.6500,Performer/Musician Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.8000,Sewing/Needlecraft Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.8250,Storytelling Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.8500,Tour/Exhibit Guide Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-0700.9000,Usher/Ticket Taker Volunteer Opportunities,PX-0700,Arts and Culture Volunteer Opportunities
PX-1500,Civic Participation/Political Volunteer Opportunities,PX,Volunteer Opportunities
PX-1500.1800,Election Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1500.2500,Government Boards/Commissions Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1500.2600,Government Intern Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1500.4500,Lobbying Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1500.6500,Neighborhood Welcoming Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1500.7000,Opinion Poll Survey Volunteer Opportunities,PX-1500,Civic Participation/Political Volunteer Opportunities
PX-1600,Communications/Marketing Volunteer Opportunities,PX,Volunteer Opportunities
PX-1600.0500,Amateur Radio Operator Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.1500,Conference Exhibit Assistant Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.2000,Desktop Publishing Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.2500,Graphic/Digital Design Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.6500,Photography Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.6600,Public Relations Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.6700,Public Speaking Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.9000,Video Production Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1600.9500,Writing/Editing Volunteer Opportunities,PX-1600,Communications/Marketing Volunteer Opportunities
PX-1700,Construction/Home Maintenance Volunteer Opportunities,PX,Volunteer Opportunities
PX-1700.0500,Automobile Repair Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1500,Carpentry Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1700,Custodian Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1800,Decorating Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1900,Electrician Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1930,Equipment Operator Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.1930-050,Backhoe Operator Volunteer Opportunities,PX-1700.1930,Equipment Operator Volunteer Opportunities
PX-1700.1930-100,Bulldozer Operator Volunteer Opportunities,PX-1700.1930,Equipment Operator Volunteer Opportunities
PX-1700.1930-150,Chainsaw Operator Volunteer Opportunities,PX-1700.1930,Equipment Operator Volunteer Opportunities
PX-1700.1930-200,Crane Operator Volunteer Opportunities,PX-1700.1930,Equipment Operator Volunteer Opportunities
PX-1700.1930-250,Forklift Operator Volunteer Opportunities,PX-1700.1930,Equipment Operator Volunteer Opportunities
PX-1700.1950,Facility Design/Construction Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.2000,Flooring/Tiling Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.3000,Handyworker Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.3400,Home/Public Building Accessibility Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.5000,Masonry Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.6500,Painting/Wallpapering Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.6700,Plumbing Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.7000,Roofing Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.8000,Snow Clearance Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.8960,Weatherization Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.9000,Window Washing Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.9500,Yard Maintenance Volunteer Opportunities,PX-1700,Construction/Home Maintenance Volunteer Opportunities
PX-1700.9500-300,Gardening Volunteer Opportunities,PX-1700.9500,Yard Maintenance Volunteer Opportunities
PX-1700.9500-400,Lawn Care Volunteer Opportunities,PX-1700.9500,Yard Maintenance Volunteer Opportunities
PX-1700.9500-450,Leaf Raking Volunteer Opportunities,PX-1700.9500,Yard Maintenance Volunteer Opportunities
PX-1800,Counseling/Information Support Volunteer Opportunities,PX,Volunteer Opportunities
PX-1800.1000,Bereavement Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.1500,Call Center Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.1500-100,Crisis Intervention Volunteer Opportunities,PX-1800.1500,Call Center Volunteer Opportunities
PX-1800.1500-150,Helpline Volunteer Opportunities,PX-1800.1500,Call Center Volunteer Opportunities
PX-1800.1500-200,Information and Referral Volunteer Opportunities,PX-1800.1500,Call Center Volunteer Opportunities
PX-1800.1500-250,Suicide Prevention Volunteer Opportunities,PX-1800.1500,Call Center Volunteer Opportunities
PX-1800.6500,Pastoral/Spiritual Counseling Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.6800,Public Benefits Application Assistance Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.7900,Substance Use Disorder Prevention/Treatment Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.8000,Support Group Facilitation Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1800.9000,Therapy Volunteer Opportunities,PX-1800,Counseling/Information Support Volunteer Opportunities
PX-1850,Criminal Justice/Legal Services Volunteer Opportunities,PX,Volunteer Opportunities
PX-1850.1500,Court Watching Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.1600,Crime Prevention Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.1700,Crime Victim/Witness Support Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.2500,Guardians ad Litem Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.3300,Inmate Support Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.3850,Law Enforcement Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.4000,Legal Services Volunteer Opportunities,PX-1850,Criminal Justice/Legal Services Volunteer Opportunities
PX-1850.4000-030,Advocacy/Ombudsman Volunteer Opportunities,PX-1850.4000,Legal Services Volunteer Opportunities
