id,location_id,program_id,accepted_payments,alternate_name,description,eligibility,email,fees,funding_sources,application_process,interpretation_services,keywords,languages,name,required_documents,service_areas,status,wait_time,website,taxonomy_ids
0,167784,,,"Total Health Care, Inc.",A health-service corporation rendering care on a prepaid and fee-for-service basis. It is composed of seven different centers throughout the Baltimore metropolitan area.,,balaofin@totalhealthcare.org,,,,,,,Total Health Care,,,,,www.totalhealthcare.org,
0,515126,,,,I&R: Provides comprehensive I&R on health and human services.<br />,,211info@uwcm.org,,,,,,,Training Purposes: 211MD at UWCM,,,,,www.211md.org,
0,38359495,,,,,,bzstreetlite@gmail.com,,,,,,,"Transformation Center, The",,,,,www.streetlite.com,
0,167774,,,"TRY, Inc.",Offers professional services to young people and their families when their lives have been disrupted by drug/alcohol addiction.,,treatmentresources@yahoo.com,,,,,,,Treatment Resources for Youth ,,,,,www.try-inc.com,
0,167791,,,,"Operates a soup kitchen, clothing closet, and provides financial assistance for certain needs. ",,tbc1888@aol.com,,,,,,,Trinity Baptist Church,,,,,www.tbcbaltimore.org,
0,168425,,,"Trinity Apostolic Faith Holiness Church, Inc.",Offers a food pantry on the first Saturday of the month. Also provides information and referral for shelter and other services.,,,,,,,,,Trinity Newbirth International Christian Ministry,,,,,,
0,167792,,,,Operates a food pantry.,,,,,,,,,True Way Church of Christ,,,,,,
0,167645,,,"Tuerk House, Inc","Provides residential treatment, aftercare and referral services to persons living in abstinence-based recovery.",,,,,,,,,Tuerk House,,,,,www.tuerkhouse.com,
0,167934,,,,"Based on 12 steps of Alcoholics Anonymous, the program provides people who suffer from obsessive-compulsive behaviors with mutual support.",,,,,,,,,Twelve Step Recovery Workshop,,,,,www.12steps-recovery.org,
0,167809,,,"U.S. Small Business Resource Center, Baltimore",Provides services to assist persons to start and manage their own businesses.,,answerdesk@sba.gov,,,,,,,"U.S. Small Business Administration, Baltimore",,,,,www.sba.gov,
0,167706,,,,"A national, government organization that manages Retirement Benefits, Survivor Benefits, Supplemental Security Income (SSI), Disability Benefits, and Medicare.",,,,,,,,,U.S. Social Security Administration,,,,,www.socialsecurity.gov,
0,8892260,,,,"Provides support, education and resources to young adults, their families and friends affected by cancer.",,info@ulmanfund.org,,,,,,,"Ulman Cancer Fund, The",,,,,www.ulmanfund.org,
0,1830800,,,,Provides boxing to Baltimore City Youth with an educational competent attached. <br />,,umarboxing@gis.net,,,,,,,UMAR Boxing ,,,,,www.nohooksbeforebooks.org,
182028,55290250,,,,,,,,,,,,,Job Opportunities Task Force (JOTF),,,,,,
0,168401,,,"United Ministries, Inc.",Offers transitional housing for up to two years to formerly homeless men.,,unitedministries@verizon.net,,,,,,,United Ministries,,,,,www.earlsplace.org,
0,167813,,,,"Funds services which help families, children, persons with disabilities, the elderly, the hungry, homeless and many more. Works in partnership with other organizations to address critical community problems.",,,,,,,,,United Way of Central Maryland,,,,,www.uwcm.org,
0,167823,,,,"Offers general, substance abuse and mental health counseling.",,,,,,,,,Universal Counseling Services,,,,,www.universalcounseling.com,
0,182559,,,,"Teachs liberal arts in undergraduate, graduate and doctoral programs.  Also has a business and law school. <br />",,,,,,,,,University of Baltimore,,,,,www.ubalt.edu,
0,167825,,,,Graduate law school for accepted students. Also Assists eligible residents with legal matters by assigning law students to clients under the supervision of professors.,,,,,,,,,University of Baltimore School of Law,,,,,www.law.ubalt.edu,
0,168155,,,Shriver Center,UMBC is a member of the University System of Maryland and offers both graduate and undergraduate courses.,,,,,,,,,University of Maryland Baltimore County,,,,,www.umbc.edu,
0,167824,,,,Provides all types of dental care to anyone living in the Maryland area.,,clinicInfo@dental.umaryland.edu,,,,,,,University of Maryland Dental School,,,,,www.dental.umaryland.edu,
0,167827,,,University of Maryland Medical Center,"A regional health system comprised of six hospitals including University of Maryland Medical Center, Baltimore Washington Medical Center, Maryland General Hospital, Kernan Hospital, University Specialty Hospital, Mt. Washington Pediatric Hospital, and Shore Health System.",,webmaster@umss.org,,,,,,,University of Maryland Medical System,,,,,www.umms.org,
0,168747,,,,Graduate law school for accepted students. Also offers a free tax program run by current students.,,,,,,,,,University of Maryland School of Law,,,,,www.law.umaryland.edu,
168747,55294494,,,,,,,,,,,,,University of Maryland School of Law,,,,,,
0,168352,,,,"<p> Operates three WIC Clinics, the well mobile and an infant loss program.  Also provides a helpline for problem gamblers, a lending library and training for professionals. </p>",,,,,,,,,University of Maryland School of Medicine,,,,,www.medschool.umaryland.edu,
0,167828,,,,"Through its education, research, and service programs, the School of Pharmacy strives to improve the health and well-being of society by aiding in the discovery, development, and use of medicines.",,,,,,,,,University of Maryland School of Pharmacy,,,,,www.pharmacy.umaryland.edu,
0,169149,,,,"Designed to meet the needs of students interested in studying clinical social work, human service management, and community organization. Also provides community outreach as part of the students internships.",,info@ssw.umaryland.edu,,,,,,,University of Maryland School of Social Work,,,,,www.ssw.umaryland.edu,
0,2698485,,,Urban Alliance Foundation,"Provides professional paid internships, professional development workshops, one-on-one mentoring and financial literacy training to high school seniors from certain areas.<br />",,info@theurbanalliance.org,,,,,,,Urban Alliance ,,,,,www.theurbanalliance.org,
0,168337,,,,Provides a halfway house for men recovering from substance abuse.,,,,,,,,,Valley Bridge Alcoholism Program,,,,,,
0,168683,,,,"Sells donated vehicles to low income households, provides low cost auto repairs, and provides a re-entry job training internship.",,info@vehiclesforchange.org,,,,,,,Vehicles For Change,,,,,www.vehiclesforchange.org,
0,167833,,,,"A non-governmental group that helps veterans, their widows and dependents with claims and appeals for veteran benefits.",,,,,,,,,Veterans of Foreign Wars,,,,,www.vfwmaryland.org,
0,168640,,,"Victoire Health Services, Inc.",Provides a variety of homecare and support services to the elderly and individuals of all ages with mental and physical disabilities.,,victoirehs@gmail.com,,,,,,,Victoire Health Services,,,,,,
0,203444,,,"Village Learning Place, Inc.",Provides educational enrichment programs for children and social events for adults and seniors.,,,,,,,,,Village Learning Place,,,,,www.villagelearningplace.org,
0,167150,,,"Catholic Worker, The",Provides a volunteer-operated soup kitchen,,,,,,,,,VIVA House,,,,,,
0,167839,,,"Volunteers for Medical Engineering, Inc.","Provides low cost, assistive technology and rehabilitative engineering solutions to problems faced by disabled persons of all ages. Also provides a camp for children with disabilities. ",,atyler@v-linc.org,,,,,,,V-LINC,,,,,www.v-linc.org,
0,168071,,,Visiting Home Health of Maryland,Provides home-care to adult patients with varying conditions.,,info@vnamd.com,,,,,,,VNA Home Health of Maryland,,,,,www.vnamd.com,
167804,23968893,,,"VITA, Baltimore City","TAX ASSISTANCE 2018: No income guideline. Providing income tax preparation services 2/1-4/14. Prepares both federal and state tax forms; offers E-filing at all locations. <strong>VITA Tax Locator, 800-906-9887.</strong><br /><br /><strong>Ray of Hope Baptist Church</strong><br />3000 Parkside Drive, Baltimore, MD 21214. Call 410-254-3797<br />Provides assistance from 2/3-3/24. Walk-in Sat, 9AM-12PM. <span style=font-size:14px><strong>Now closed.</strong></span><br /><br /><strong>Coppin State University </strong><br />2500 West North Avenue, College of Business, Health and Human Service Building (HHSB), Room 108, Baltimore, MD 21216. Located off of West North Avenue connecting to the elevator stair tower, near the McDonald Child Development Center (MCDS) and the South Quad. Call 410-951-3444.<br />Provides assistance from 2/2-4/14. Walk-in Mon, Wed, and Fri, 12:00PM-4:30PM & Sat, 10AM-2PM (Closed on university holidays).<br /><br />Must bring the following:<br />-- Valid photo ID for self and spouse.<br />-- A Social Security card for EACH family member.<br />-- W-2 forms for all jobs worked in the previous year.<br />-- Child care provider - name, address and tax ID number.<br />-- All banking account information (a voided check and/or savings deposit slip).<br />-- A copy of last year's tax return.<br />-- Any document or information about money received from the IRS, including the advanced Child Tax Credit.<br />-- All 1099 forms for other income, if any.<br />-- Any other tax related documents.",,,,,See notes for individual locations. ,,,,United States Department of the Treasury,,,,,,
167804,24269369,,,"VITA, Baltimore County","TAX ASSISTANCE 2018: No income guideline. Providing income tax preparation services 1/25-4/18. Prepares both federal and state tax forms; offers E-filing at all locations. <strong>VITA Tax Locator, 800-906-9887.</strong><br /><br /><strong>Divine Wisdom Christian Center</strong><br />9990 Liberty Road, Randallstown, MD 21133.<br />Provides assistance from 2/6-3/29. Walk-in Tues, 1-5PM & Thurs, 3-7PM <u>(Site will close when inclement weather is declared, and will open on the next scheduled day).</u><br /><br /><strong>Liberty Seventh Day Adventist</strong><br />3301 Milford Mill Road, Baltimore, MD 21244.<br />Provides assistance from 2/4-3/25. Walk in Sun, 10AM-2PM. <br /><br />Must bring the following:<br />-- Valid photo ID for self and spouse.<br />-- A Social Security card for EACH family member.<br />-- W-2 forms for all jobs worked in 2016.<br />-- Child care provider - name, address and tax ID number.<br />-- All banking account information (a voided check and/or savings deposit slip).<br />-- A copy of last year's tax return.<br />-- Any document or information about money received from the IRS, including the advanced Child Tax Credit.<br />-- All 1099 forms for other income, if any.<br />-- Any other tax related documents.",,,,,See notes for individual locations. ,,,,United States Department of the Treasury,,,,,,
167697,55290254,,,,,,,,,,,,,"TurnAround, Inc.",,,,,,
0,1740990,,,,Local museum offering special exhibits and family friendly and educational activities.,,,,,,,,,Walters Art Museum,,,,,,
0,167856,,,,Operates a food pantry and soup kitchen.,,waters.church@yahoo.com,,,,,,,Waters AME Church,,,,,www.watersamechurch.org,
0,167859,,,,Provides a soup kitchen and holiday assistance.,,adminassist@waylandbc.org,,,,,,,Wayland Baptist Church,,,,,www.waylandbaptist.org,
0,167802,,,,Operates Westminster House which offers apartments to persons ages 62 and disabled individuals.,,westministerhse02@aol.com,,,,,,,Westminster House Apartments,,,,,www.westminsterhouseapts.org,
0,167865,,,,Offers emergency food to residents in zipcode 21216.,,whitestonebaptist@verizon.net,,,,,,,Whitestone Baptist Church,,,,,www.whitestonebaptist.org,
0,168723,,,Seneca Women's Health Care or Baltimore Women's Medical Center,Provides full service gynecology for women of varying income ranges.,,info@wholewomanshealth.com,,,,,,,Whole Woman's Health,,,,,www.wholewomanshealth.com,
0,29426582,,,,Specializes in therapeutic foster care and community mental health.,,info@winfamilyservices.org,,,,,,,WIN Family Services,,,,,www.winfamilyservices.org,
0,168581,,,WAR,"Provides services to promote, protect and improve the health of disenfranchised women in Baltimore City.",,,,,,,,,Women Accepting Responsibility ,,,,,www.womenacceptingresponsibility.org,
0,167879,,,,"Offers a feminist approach to counseling and psychotherapy and a forum for discussion, training and development of a feminist perspective on women and mental health.Open to women and men.",,womensgrowthcenter@gmail.com,,,,,,,"Women's Growth Center, The",,,,,womensgrowthcenter.com,
0,167880,,,,Provides housing to low-income women.,,,,,,,,,"Women's Housing Coalition, The",,,,,www.womenshousing.org,
0,167883,,,"Woodbourne Center, Inc.","A private, non-profit organization which helps severely emotionally troubled adolescents grow into productive and self-sufficient adults by providing a comprehensive range of programs and services tailored to fit their individual needs.",,,,,,,,,Woodbourne Center,,,,,www.woodbourne.org,
