id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
1956,138360,"Turnaround Inc., Towson Rosalyn Branson, Executive Director",401 Washington Avenue Suite 300,Suite 300,Towson,MD,21204,US
1957,138611,"Medchi, The Maryland State Medical SocietyMartin Wasserman, M.D., Executive Director   ",1211 Cathedral Street,,Baltimore,MD,21201-5585,US
1958,138216,"Mt. Washington Pediatric Hospital, Inc. Sheldon Stein, President/Ceo",1708 W. Rogers Avenue,,Baltimore,MD,21209,US
1959,138304,"Maryland Office Of The Public DefenderNancy Foster, Director                       ","6 St. Paul Street, Suite 1400",William Donald Schaffer Tower,Baltimore,MD,21202-1608,US
1960,138754,"American Lung Association Of MarylandStephen Peregoy, President & CEO             ",11350 Mccormick Road,"Executive Plaza 1, Suite 600",Hunt Valley,MD,21031,US
1961,137594,"Aids Interfaith Residential Services (Airs) Leslie Leitch, Executive Director",1800 North Charles Street,Suite 700,Baltimore,MD,21201,US
1962,137697,"Liberty Family Resource Center Laurie Zuback, Supervisor",3525 Resource Drive,,Randallstown,MD,21133,US
1963,138172,"Maryland Transit Administration  (Mta) Paul J. Wiedefeld, Mta Administrator",6 St. Paul Street,,Baltimore,MD,21202-1614,US
1964,139211,"East Baltimore Medical Center Dan Bitzel, Site Administrator",1000 E. Eager Street,,Baltimore,MD,21202,US
1965,137858,"Community Assistance NetworkRichard Doran, Executive Director            ",7701 Dunmanway,,Baltimore,MD,21222,US
1966,138909,"Garrett County Lighthouse, Inc. Debbie Jo Adams-Noroski, Ceo",Po Box 116,,Oakland,MD,21550,US
1967,137622,"Alpha Pregnancy Care CenterBeverly Desrosiers, Director                 ",218 Main Street,,Reisterstown,MD,21136,US
1968,139079,"Essex United Methodist Church Carol Krach, Secretary",524 Maryland Avenue,,Essex,MD,21221,US
1969,138226,"National Federation Of The Blind Dr. Marc Maurer, President",1800 Johnson St.,,Baltimore,MD,21230,US
1970,139329,"Mema (Maryland Emergency Management Agency)John Droneburg, III , Director               ",Camp Frettered Military Reservation,5401 Rue Saint Lo Drive,Reisterstown,MD,21136,US
1971,138269,"Peoples Community Health Center Marge Jozsa, Chief Operating Officer",York Road,5225 York Road,Baltimore,MD,21212,US
1972,138492,"University Of Maryland College Of Agr & NatThomas Fretz, Dean/Director                  ",1296 Symons Hall,,College Park,MD,20742 5551,US
1973,138646,"Maryland Parole CommissionDavid R. Blumberg, Chairperson               ",6776 Reisterstown Road,Suite 307,Baltimore,MD,21215,US
1974,137714,"Banner Neighborhoods Community Corporation Jolyn Rademacher, Executive Director",2900 East Fayette Street,,Baltimore,MD,21224,US
1975,138301,"Prologue, Inc., Baltimore County Sendy Rommel,  Executive Director",3 Milford Mill Road,,Pikesville,MD,21208,US
1976,138216,"Mt. Washington Pediatric Hospital, Inc.Sheldon Stein, Chief Operating Officer       ",1708 W. Rogers Avenue,,Baltimore,MD,21209,US
1977,137691,"Baltimore City State's Attorney's Office Kim Holmes, Lcsw-C,  Director",Family Bereavement Center,"10 N. Calvert Street, Suite 400",Baltimore,MD,21202,US
1978,138091,"Community Care-A-Van Patricia Alexander, P.A.",4940 Eastern Avenue,,Baltimore,MD,21224,US
1979,138133,"Lutheran Soc. Svcs., Natl. Cap., Refugee Emp. Mamadou Sy, Program Coordinator",351 Eastern Avenue,,Baltimore,MD,21224,US
1980,138152,"Kids In Safety Seats (Kiss) Tracey Whitman, Coordinator",201 W. Preston Street,,Baltimore,MD,21201,US
1981,139290,"Glass Methadone Maintenance Program Howard Ashkin, Director Of Admissions",821 N. Eutaw Street,Suite 101 And 201,Baltimore,MD,21201-4648,US
1982,138703,"Refuge Way Of The CrossFrances Welbourn, Director                   ",4301 Old York Road,,Baltimore,MD,21212,US
1983,138353,"Second Shiloh Meal KitchenWanda Hudson, President                      ",1355 Homestead Street,,Baltimore,MD,21218,US
1984,137736,"Next Passage Shirley Belton, Director",2901 Druid Park Drive,Suite A103,Baltimore,MD,21215,US
1985,137686,"Baltimore City Dss, Md Children's Health Prog Wanda Turner, Contact Person",Mchp Premium,,Baltimore,MD,,US
1986,139762,"Advocates For Survivors Of Torture And Trauma Karen Hanscom, Executive Director",431 East Belvedere Avenue,,Baltimore,MD,21212,US
1987,138609,"Office Of Family Mediation Wendy Sawyer, Director",401 Bosley Avenue,,Towson,MD,21204,US
1988,138095,"Jubilee Baltimore, Inc.Charles B. Duff, Jr., President              ",1351 S. Clinton Street,,Baltimore,MD,21224,US
1989,139767,"Like Family Incorporated Tanya English, Director",Po Box 8599,,Parkville,MD,21234,US
1990,137793,"Chara House Mike Dunphy, Dir. Of Residential & Clinical",Confidential Address,,Baltimore,MD,21215,US
1991,139684,"Tax SolutionsArthur C. Douglas, Jr.                       ",7002 Golden Ring Road,,Rosedale,MD,21237,US
1992,139411,"Security Unlimited Personal CompanionAvrahom Sauer, President                     ",3106 Pinkney Road,,Baltimore,MD,21215,US
1993,137976,"Young Parent Support Center Pete Taylor, Director",201 Back River Neck Road,,Baltimore,MD,21221,US
1994,139041,"Johns Hopkins University School Of NursingMartha N. Hill,  Ph.D, RN, FAAN              ",525 N. Wolfe Street,,Baltimore,MD,21205,US
1995,137699,"Baltimore County Police Department James W. Johnson, Chief Of Police",700 E. Joppa Road,,Towson,MD,21286,US
1996,137945,"Fellowship House, Inc. Petranda Alevrofas, Director",707 St. Paul Street,,Baltimore,MD,21202,US
1997,137683,"Baltimore Housing, Our House Cassandra Deleon, Director",2707 Sethlow Road,,Baltimore,MD,21225,US
1998,139807,"Moving Forward Counseling ServicesTanita Morris, Director                      ",1055 Taylor Avenue,,Towson,MD,21286,US
1999,139554,"Care ClinicCindy Weisbart, Psy.D                        ",520 West Lombard Street,"Gray Hall, 1St Floor",Baltimore,MD,21201,US
2000,138099,"Kennedy Krieger School Patrick Millard, Director",1750 E. Fairmount Avenue,,Baltimore,MD,21231,US
2001,138493,"Outpatient Addiction Treatment Services Mike Papa, Patient Director",701 W. Pratt Street,1St Floor,Baltimore,MD,21201,US
2002,139104,Kingdom Worship CenterEvangelism                                   ,6419 York Road,,Baltimore,MD,21212,US
2003,139037,"Center For Infants & Child Loss Donna Becker, Director",630 West Fayette Street,Room 5-684,Baltimore,MD,21201,US
2004,138596,"Northeast Community OrganizationMia Rhodes, Director                         ",Youth Service Bureau,"5209 York Rd. Unit A6, Suite M25",Baltimore,MD,21212,US
2005,138211,"Mountain Manor Treatment Center Walt Dolata, Administrator",3243 Eastern Avenue,,Baltimore,MD,21224,US
2006,137867,"St. Michael's Lutheran Church George Wagner, Coordinator",9534 Belair Road,,Baltimore,MD,21236,US
2007,138980,"District Court Of MarylandKathy Hefner , Administrative Clerk          ",501 E. Fayette Street,,Baltimore,MD,21202,US
2008,138129,"Loading Dock, Inc.Leslie Kirkland, Executive Director          ",2 N. Kresson Street,,Baltimore,MD,21224,US
2009,138431,"Head Start St Vincent De Paul Of Baltimore Steven Lewis, Director",5001 Park Heights Avenue,,Baltimore,MD,21215,US
2010,139040,"Sandtown Habitat For Humanity, Inc. A. Tibbels & L. Stokes, Co-Directors",1300 N. Fulton Avenue,,Baltimore,MD,21217,US
2011,137726,"Big Brothers Big Sisters, Central MarylandRobin Tomechko, President and CEO            ",3600 Clipper Mill Road,Suite 250,Baltimore,MD,21211,US
2012,138788,"Lazarus Foundation Don Bard, President",6520 Freetown Road,,Columbia,MD,21044,US
2013,137919,"Echo House Multi-Service Center Janice Lockwood, Executive Director",1705 West Fayette Street,,Baltimore,MD,21223-1708,US
2014,137666,"Arc Of The Northern Chesapeake Region, The Tim Quinn, Executive Director",4513 Philadelphia Road,,Aberdeen,MD,21001,US
2015,138938,"Centerstage AssociatesMichael Ross, Managing Director              ",700 N. Calvert Street,,Baltimore,MD,21202,US
2016,138892,"Maryland Psychiatric Society Referral ServiceSteve Crawford, President                    ",1101 St. Paul Street,Suite 305,Baltimore,MD,21202,US
2017,139088,"Earl's Place Sheila Helgerson, Executive Director",1400 E. Lombard Street,,Baltimore,MD,21231,US
2018,138493,"Harbor City Unlimited John Weibel, Director",1227 West Pratt Street,,Baltimore,MD,21223,US
2019,139522,"National Alliance For Caregiving Gail Hunt, Ceo","4720 Montgomery Lane, Suite 205",,Bethesda,MD,20814,US
2020,138471,"Hill-Burton Program Michelle P. Kanner, Director",5600 Fishers Lane,Room 10-105,Rockville,MD,20857,US
2021,138178,"Women Veterans Health Care Rebecca Gonzalez, Program Manager",10 North Greene Street,,Baltimore,MD,21201,US
2022,138369,"U.S. Social Security AdministrationJo Anne B. Barnhart, Commissioner            ",6401 Security Boulevard,,Baltimore,MD,21235-0001,US
2023,137739,"Boy Scouts Of America Lil Kallas, Executive Assistant",Baltimore Area Council,701 Wyman Park Drive,Baltimore,MD,21211-2899,US
2024,139196,"Light Health Wellness Comprehensive Service Debbie Rock, Executive Director",Po Box 25535,,Baltimore,MD,21217,US
2025,139329,"Office Of Emergency Management, Balto. City Lt. Richard Williams, Director",1201 E. Coldspring Lane,,Baltimore,MD,21239,US
2026,137950,"First Step, Inc., Cockeysville James Perone, Executive Director",10400 Ridgeland Road,Suite 1,Cockeysville,MD,21030,US
2027,138050,"Homestead Umc Service Center Cassandra Carry, Director",1500 Gorsuch Avenue,,Baltimore,MD,21218,US
2028,139714,"Baltimore County Office Of Community ConservaMary L. Harvey, Director                     ",6401 York Road,2Nd Floor,Baltimore,MD,21212,US
2029,139344,"A Helping HandJoel Prell, Owner/President                  ",116 Slade Avenue,,Pikesville,MD,21208,US
2030,138149,"Baltimore City Child Care Resource Center Casandra Fallin, Executive Director",1645 Ridgely St.,Suite 200,Baltimore,MD,21230,US
2031,137856,"Baltimore City Commission On Aging & Retire. Pamela Massie, Supervisor",Senior Care Program,"10 N. Calvert Street, Suite 300",Baltimore,MD,21202,US
2032,138040,"Hearing & Speech Agency Of Metropolitan BaltoSusan H. Glasgow, Executive Director         ",5900 Metro Drive,,Baltimore,MD,21215,US
2033,137706,"Bms, Highlandtown Community Health Center Victoria Shrader, Office Manager",3509 Eastern Avenue,,Baltimore,MD,21224,US
2034,139658,"La Leche League Trina Kerns, Coordinator","Maryland, Delaware, Washington, Dc, Inc.",10307 Haywood Drive,Silver Spring,MD,20902,US
2035,139211,"Johns Hopkins Community Physicians At Tindeco Latanya Brooks, Practice Administrator",2809 Boston Street,,Baltimore,MD,21224,US
2036,137696,"Baltimore County Dss, Home Care Unit Aimee Bollinger-Smith, Administrator",6401 York Road,,Baltimore,MD,21212,US
2037,139002,"Trust For Public Land (Tpl) Nicole Doss, Contact",660 Pennsylvania Avenue Se,Suite 401,Washington,DC,20003,US
2038,138781,"Maryland General Assembly, Legislative ServicKarl S. Aro, Executive Director              ",90 State Circle,,Annapolis,MD,21401-1991,US
2039,137698,"Baltimore County Human Relations Commission Celestine Morgan, Executive Director",105 W. Chesapeake Avenue,Suite 301,Towson,MD,21204,US
2040,137696,"Baltimore County Dss Ohep Harriet Hertz, Supervisor",6401 York Rd,,Baltimore,MD,21212,US
2041,138014,"Hampden Family Center Steve Vassor,  Executive Director",1104-1106 West 36Th Street,,Baltimore,MD,21211,US
2042,138152,"Maryland Dept. Of Health & Mental HygieneJohn M. Colmers, Secretary                   ",201 West Preston Street,,Baltimore,MD,21201-2399,US
2043,138457,"Trinity Baptist Church Pantry Mary Taylor, Food Pantry Coordinator",1601 Druid Hill Avenue,,Baltimore,MD,21217,US
2044,138532,"Whitestone Baptist Church, Food Pantry A. Hall, Emergency Food Program Coordinator,",3001-3005 Baker Street,,Baltimore,MD,21216,US
2045,137686,"Baltimore City Dss, Office Of Male Initiative",1900 N. Howard Street,,Baltimore,MD,21201,US
2046,138017,"Hannah More SchoolMark Waldman, President                      ",12039 Reisterstown Road,,Reisterstown,MD,21136,US
2047,137874,"Corpus Christi Community CenterRoberta Brown, Director                      ",703 Whitelock Street,,Baltimore,MD,21217,US
2048,138145,"Dyslexia Tutoring Program Marcy K. Kolodny,  Chief Executive Officer",711 West 40Th Street,"The Rotunda, Suite 310",Baltimore,MD,21211,US
2049,138470,"Vita, Jackie A. Hill Jackie A. Hill, Tax Volunteer",5620 Greenhill Avenue,,Baltimore,MD,21206,US
2050,138938,"Centerstage Michael Ross, Managing Director",700 N. Calvert Street,,Baltimore,MD,21202,US
2051,138470,"Vita, Liberty Seventh Day Adventist Church Mamie Harrington, Tax Rep.",3301 Milford Mill Road,,Baltimore,MD,21216,US
2052,139186,"Maryland Center For Arts And Technology  IncDr. Dorothy E. Brunson,  Program Director    ",2901 Druid Park Drive,Suite 303,Baltimore,MD,21215,US
2053,138468,"Westminster House Heather Warren,  Manager",524 N. Charles Street,,Baltimore,MD,21201,US
2054,139305,"Shelter Properties, LlcTom Bondenko, Manager                        ",218 N. Charles Street,Suite 220,Baltimore,MD,21201,US
2055,137651,"Rental Allowance Program, Annapolis Anne M. Bowie, Director",251 West Street,,Annapolis,MD,21401,US
2056,139397,"Augsburg Lutheran Home & Village Glenn Scherer, Executive Director",6811 Campfield Road,,Baltimore,MD,21207-4698,US
2057,137683,"Child Development Center Claudia Harrison, Program Director",2803 Dukeland Street,,Baltimore,MD,21216,US
2058,138810,"Institute For Family Centered ServicesMarvelyn Fowler, Program Director            ",3102 Lord Baltimore Drive,Suite 212,Baltimore,MD,21244,US
2059,138113,"The League For People W/DisabilitiesDavid Greenberg, CEO & President             ",1111 East Cold Spring Lane,,Baltimore,MD,21239-3998,US
2060,138286,"Laurel-Beltsville Oasis, Inc. Lorraine Woods, Director",13992 Baltimore Avenue,Suite 203,Laurel,MD,20707,US
2061,137680,"Baltimore City Community College Meintje Westerbeek, Director",Adult Education And English Language Services,701 E. Lombard Street,Baltimore,MD,21202,US
2062,138056,"House Of Ruth, MarylandCarole Alexander, Executive Director         ",2201 Argonne Drive,,Baltimore,MD,21218-1627,US
2063,138834,"Choice Program Bill Connelly, Service Coordinator",2922 E. Fayette Street,,Baltimore,MD,21224,US
2064,139579,"Night Of Peace Family Shelter, Inc. Rev. Dr. Colin Phillips, President/Pastor",7509 Windsor Mill Road,,Baltimore,MD,21244,US
2065,138116,"Pro Se Project, Baltimore City Janine Scott, Supervisor",111 N. Calvert Street,Room 114,Baltimore,MD,21202,US
2066,137929,"Jericho Re-Entry Sara Gallagher, Director",2110 Mura Street,,Baltimore,MD,21213,US
2067,138922,"New Life Baptist ChurchMilton Williams, Pastor                      ",2417 E. North Avenue,,Baltimore,MD,21213,US
2068,138592,"Paul's Place, Inc. William J. Mclennan, Executive Director",1118 Ward Street,,Baltimore,MD,21230,US
2069,139260,"Civic WorksDana Stein, Executive Director               ",2701 St. Lo Drive,,Baltimore,MD,21213,US
2070,137683,"Western Community Action Center Aline V. Kirk-Watson, Acting Manager",1133 Pennsylvania Avenue,,Baltimore,MD,21217,US
2071,137891,"Dept. Of Juvenile Services Foster Grandparent Deloris Brooks, Program Manager",1 Center Plaza,"120 West Fayette Street, 3Rd Fl.",Baltimore,MD,21201,US
2072,138116,"Legal Aid Bureau, Inc., Baltimore Co. Office Emily Rody, Chief Attorney",29 W. Susquehanna Avenue,Suite 305,Towson,MD,21204,US
2073,138453,"Diakon Lutheran Social Ministries Kidz Stuff Gwendolyn Chadwick, Director",1900 North Broadway,Suite 100,Baltimore,MD,21213,US
2074,138164,"Maryland New DirectionsGrace Lee, Director                          ",611 Park Avenue,,Baltimore,MD,21201,US
2075,137793,"St. Vincent's Center Mary Rode, Administrator",2600 Pot Spring Road,,Timonium,MD,21093,US
2076,138763,"United Cerebral Palsy Md, Inc., Hagerstown Nancy Keefer, Administrative Assistant",118 East Oak Ridge Drive,,Hagerstown,MD,21740,US
2077,138980,"District Court Of Maryland, Civil Division Kathy Hefner, Administrative Clerk",501 E. Fayette Street,,Baltimore,MD,21202,US
2078,137863,"Community Law Center Kristine Dunkerton, Director",3355 Keswick Road,,Baltimore,MD,21211,US
2079,138431,"Sarah's Hope Rob Quigg, Director",9100 Franklin Square Drive,Suite 108,Baltimore,MD,21237,US
2080,137749,"Our Place Soup Kitchen Barbara Cole, Director",3215 West Belvedere Avenue,,Baltimore,MD,21215,US
2081,137697,Eastern Family Resource Center,9100 Franklin Square Drive,,Rosedale,MD,21237,US
2082,137854,"Community Health Charities Of MarylandWayne Horrell, President/CEO                 ",1777 Reisterstown Rd,Suite 354,Baltimore,MD,21208,US
2083,137742,"Family Ties Treatment Foster Care Program Joy Zollinger, Coordinator",1320 Fenwick Lane,Suite 800,Silver Spring,MD,20901,US
2084,137687,"Mayor's Office For Children, Youth & Families Ross Ford, Executive Director","201 E. Baltimore Street, 15Th Floor",,Baltimore,MD,21202,US
2085,139354,"Shining Star Baptist Church Of Middle River Yvonne Howell, Coordinator",Share,11832 Eastern Avenue,Baltimore,MD,21220,US
2086,138381,"Family Health Centers Of Baltimore, Cherry Hi Paula B. Mclellan, Ceo",631 Cherry Hill Road,,Baltimore,MD,21225,US
2087,138005,"Gbmc, Parent Education Program Lanny Dowell, Coordinator",6701 North Charles Street,Suite 2301,Towson,MD,21204,US
